"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.508061500E0,-2.505731297E0,-1.963245340E0,-2.757795993E0,4.211705158E0
2.518141500E0,-2.451415341E0,-1.698601237E0,-1.846351898E0,3.507662850E0
2.528222500E0,-1.605415038E0,-1.703861392E0,-7.416333514E-1,2.455711936E0
2.538303500E0,-6.659007990E-1,-1.990991255E0,2.285450019E-2,2.099521941E0
2.548383500E0,-3.753625935E-1,-2.187159786E0,3.280872703E-1,2.243257957E0
2.558464500E0,-7.062980425E-1,-2.117437879E0,2.658349619E-1,2.247903094E0
2.568545500E0,-1.345505133E0,-1.876291104E0,-1.993532894E-1,2.317454229E0
2.578625500E0,-2.007276043E0,-1.576730352E0,-7.438823368E-1,2.658683255E0
2.588706500E0,-2.428170905E0,-1.212523954E0,-1.123165781E0,2.937299721E0
2.598786500E0,-2.387457327E0,-7.590370041E-1,-1.106283992E0,2.738604377E0
2.608867500E0,-1.971174164E0,-3.079541373E-1,-6.888722435E-1,2.110665370E0
2.618948500E0,-1.488691165E0,-1.049689230E-1,-3.902736513E-1,1.542573623E0
2.629028500E0,-1.186121728E0,-1.401177058E-1,-3.815249741E-1,1.253825758E0
2.639109500E0,-9.756693274E-1,-2.247567371E-1,-5.294348256E-1,1.132584417E0
2.649190500E0,-9.689327502E-1,-2.481111011E-1,-6.661990070E-1,1.201753265E0
2.659270500E0,-1.099868281E0,-2.032655883E-1,-7.883485115E-1,1.368400713E0
2.669351500E0,-1.140055025E0,-5.278866291E-3,-8.390808548E-1,1.415559962E0
2.679432500E0,-1.104570027E0,3.140688631E-1,-9.238742526E-1,1.473858144E0
2.689512500E0,-7.607970160E-1,6.052733588E-1,-8.490684839E-1,1.290769239E0
2.699593500E0,-3.956196874E-1,7.524094775E-1,-7.854599869E-1,1.157403279E0
2.709673500E0,-2.757839262E-1,8.072326791E-1,-8.075348340E-1,1.174646279E0
2.719754500E0,-2.834601510E-1,7.961577603E-1,-8.513804729E-1,1.199610581E0
2.729835500E0,-2.715914726E-1,8.828079414E-1,-7.754144704E-1,1.205976530E0
2.739915500E0,-4.848949760E-1,1.100350091E0,-8.494257487E-1,1.472215189E0
2.749996500E0,-8.747686046E-1,1.058631670E0,-9.589476062E-1,1.674963174E0
2.760077500E0,-1.133343006E0,7.392131889E-1,-1.028422322E0,1.699574941E0
2.770157500E0,-1.221311442E0,4.430704272E-1,-1.025942518E0,1.655436828E0
2.780238500E0,-1.102353348E0,3.836741182E-1,-9.224719441E-1,1.487730896E0
2.790319500E0,-7.883613753E-1,3.495722795E-1,-8.486531854E-1,1.209928372E0
2.800399500E0,-2.595345140E-1,6.946082890E-2,-9.078809483E-1,9.468002889E-1
2.810480500E0,5.404400164E-1,-3.399243736E-1,-8.828683139E-1,1.089532217E0
2.820560500E0,1.417779057E0,-3.774225676E-1,-6.417968220E-1,1.601389525E0
2.830641500E0,2.092655332E0,6.046254873E-2,-4.745483279E-1,2.146638809E0
2.840722500E0,2.501368690E0,5.866739506E-1,-3.539307940E-1,2.593510874E0
2.850802500E0,2.878242788E0,9.207633877E-1,-3.561588755E-1,3.042849965E0
2.860883500E0,3.202264490E0,1.048853663E0,-3.113157016E-1,3.384007880E0
2.870964500E0,3.119980132E0,1.068597372E0,-4.587083669E-1,3.329653095E0
2.881044500E0,2.673548141E0,1.005238112E0,-6.317571527E-1,2.925317149E0
2.891125500E0,2.205284985E0,7.892507368E-1,-1.128363663E0,2.599885218E0
2.901205500E0,1.957040859E0,5.560158294E-1,-1.507308115E0,2.532022962E0
2.911286500E0,1.944968698E0,4.532340574E-1,-1.624334435E0,2.574254592E0
2.921367500E0,1.974380193E0,5.875603884E-1,-1.623739919E0,2.622963149E0
2.931447500E0,1.914114110E0,6.475452197E-1,-1.732347126E0,2.661611205E0
2.941528500E0,1.618647287E0,5.932643473E-1,-1.595446705E0,2.348921415E0
2.951609500E0,1.279305296E0,5.281257802E-1,-1.577188920E0,2.098347867E0
2.961689500E0,9.569646692E-1,4.268531746E-1,-1.543595935E0,1.865656298E0
2.971770500E0,6.800253332E-1,3.035207784E-1,-1.478510578E0,1.655461520E0
2.981851500E0,5.266668999E-1,2.101863527E-1,-1.353473718E0,1.467462924E0
2.991931500E0,4.895224625E-1,1.285685778E-1,-1.269478611E0,1.366652138E0
3.002012500E0,4.403011858E-1,-2.921561301E-2,-1.127432640E0,1.210711792E0
3.012092500E0,1.854403514E-1,-2.445732433E-1,-1.224992264E0,1.262857966E0
3.022173500E0,-9.120954752E-2,-3.183364534E-1,-1.309697369E0,1.350912461E0
3.032254500E0,-2.594737029E-1,-2.798477411E-1,-1.244780703E0,1.301967880E0
3.042334500E0,-2.096846616E-1,-2.053676623E-1,-1.010754960E0,1.052506116E0
3.052415500E0,2.440861702E-2,-2.003267777E-1,-5.533687949E-1,5.890192031E-1
3.062496500E0,1.551511896E-1,-2.367654562E-1,9.927402735E-3,2.832460524E-1
3.072576500E0,9.132707655E-2,-3.165015972E-1,5.571268004E-1,6.472280646E-1
3.082657500E0,-2.325788498E-2,-3.430982423E-1,8.733015382E-1,9.385696084E-1
3.092738500E0,-3.229452288E-1,-4.652354676E-1,8.487116575E-1,1.020318156E0
3.102818500E0,-7.084498179E-1,-7.111442149E-1,4.865093923E-1,1.115490308E0
3.112899500E0,-1.011961241E0,-1.039989869E0,3.195210993E-2,1.451435640E0
3.122979500E0,-1.174959394E0,-1.239480495E0,-1.921494466E-1,1.718651472E0
3.133060500E0,-1.151010953E0,-1.285903879E0,-2.562194350E-1,1.744712984E0
3.143141500E0,-9.849424267E-1,-1.266827922E0,-3.266264896E-1,1.637574253E0
